date,interest_rate,inflation,gdp,liquidity
2017-06-01,2.9,1.7938253336066101,12970664885605.775,198.75201379113918
2017-07-01,2.9,1.83396320018506,13102699595930.75,198.221136954998
2017-08-01,2.9,1.87410106676351,13234734306255.725,197.69026011885683
2017-09-01,2.9,1.91423893334196,13366769016580.7,197.15938328271568
2017-10-01,2.9,1.9543767999204102,13498803726905.676,196.6285064465745
2017-11-01,2.9,1.9945146664988602,13630838437230.65,196.09762961043333
2017-12-01,2.9,2.03465253307731,13762873147555.625,195.56675277429218
2018-01-01,2.9,2.07479039965576,13894907857880.6,195.035875938151
2018-02-01,2.9,2.143494046649636,13926996245246.525,195.2734318724535
2018-03-01,2.9,2.2121976936435117,13959084632612.45,195.51098780675602
2018-04-01,2.9,2.2809013406373877,13991173019978.375,195.7485437410585
2018-05-01,2.9,2.3496049876312632,14023261407344.299,195.986099675361
2018-06-01,2.9,2.4183086346251392,14055349794710.225,196.2236556096635
2018-07-01,2.9,2.487012281619015,14087438182076.148,196.461211543966
2018-08-01,2.9,2.5557159286128908,14119526569442.074,196.6987674782685
2018-09-01,2.9,2.6244195756067668,14151614956808.0,196.936323412571
2018-10-01,2.9,2.6931232226006423,14183703344173.924,197.1738793468735
2018-11-01,2.9,2.7618268695945183,14215791731539.85,197.411435281176
2018-12-01,2.9,2.830530516588394,14247880118905.773,197.6489912154785
2019-01-01,2.9,2.89923416358227,14279968506271.7,197.886547149781
2019-02-01,2.9,2.859249807831899,14313949810982.475,199.05363801830708
2019-03-01,2.9,2.8192654520815283,14347931115693.25,200.22072888683317
2019-04-01,2.9,2.7792810963311574,14381912420404.023,201.38781975535926
2019-05-01,2.9,2.7392967405807864,14415893725114.799,202.55491062388532
2019-06-01,2.9,2.699312384830416,14449875029825.574,203.7220014924114
2019-07-01,2.9,2.659328029080045,14483856334536.35,204.8890923609375
2019-08-01,2.9,2.619343673329674,14517837639247.125,206.05618322946358
2019-09-01,2.9,2.5793593175793035,14551818943957.9,207.22327409798967
2019-10-01,2.9,2.5393749618289325,14585800248668.676,208.39036496651573
2019-11-01,2.9,2.4993906060785616,14619781553379.45,209.55745583504182
2019-12-01,2.9,2.459406250328191,14653762858090.225,210.7245467035679
2020-01-01,2.9,2.41942189457782,14687744162801.0,211.891637572094
2020-02-01,2.9,2.2995546646584084,14948803774971.934,211.22049055580683
2020-03-01,2.9,2.179687434738997,15209863387142.867,210.54934353951967
2020-04-01,2.9,2.0598202048195855,15470922999313.8,209.8781965232325
2020-05-01,2.9,1.939952974900174,15731982611484.732,209.20704950694534
2020-06-01,2.9,1.8200857449807626,15993042223655.666,208.53590249065817
2020-07-01,2.9,1.700218515061351,16254101835826.6,207.864755474371
2020-08-01,2.9,1.5803512851419395,16515161447997.533,207.19360845808382
2020-09-01,2.9,1.460484055222528,16776221060168.467,206.52246144179665
2020-10-01,2.9,1.3406168253031165,17037280672339.398,205.85131442550949
2020-11-01,2.9,1.220749595383705,17298340284510.332,205.18016740922232
2020-12-01,2.9,1.1008823654642934,17559399896681.266,204.50902039293516
2021-01-01,2.9,0.981015135544882,17820459508852.2,203.837873376648
2021-02-01,2.9,1.0637285040320177,17825569773423.457,204.9454486539785
2021-03-01,2.9,1.1464418725191532,17830680037994.715,206.05302393130899
2021-04-01,2.9,1.229155241006289,17835790302565.977,207.1605992086395
2021-05-01,2.9,1.3118686094934247,17840900567137.234,208.26817448597
2021-06-01,2.9,1.3945819779805604,17846010831708.492,209.3757497633005
2021-07-01,2.9,1.4772953464676961,17851121096279.75,210.483325040631
2021-08-01,2.9,1.5600087149548316,17856231360851.008,211.5909003179615
2021-09-01,2.9,1.6427220834419674,17861341625422.266,212.698475595292
2021-10-01,2.9,1.725435451929103,17866451889993.523,213.8060508726225
2021-11-01,2.9,1.8081488204162386,17871562154564.785,214.91362614995302
2021-12-01,2.9,1.8908621889033743,17876672419136.043,216.0212014272835
2022-01-01,2.9,1.97357555739051,17881782683707.3,217.128776704614
2022-02-01,2.9,1.828680663349055,17874532713361.027,218.0300930753536
2022-03-01,2.9,1.6837857693076002,17867282743014.75,218.93140944609317
2022-04-01,2.9,1.5388908752661452,17860032772668.477,219.83272581683275
2022-05-01,2.9,1.3939959812246903,17852782802322.2,220.73404218757233
2022-06-01,2.9,1.2491010871832353,17845532831975.926,221.6353585583119
2022-07-01,2.9,1.1042061931417806,17838282861629.65,222.53667492905151
2022-08-01,2.9,0.9593112991003256,17831032891283.375,223.4379912997911
2022-09-01,2.9,0.8144164050588707,17823782920937.1,224.33930767053067
2022-10-01,2.9,0.6695215110174157,17816532950590.824,225.24062404127025
2022-11-01,2.9,0.5246266169759608,17809282980244.55,226.14194041200983
2022-12-01,2.9,0.37973172293450586,17802033009898.273,227.0432567827494
2023-01-01,2.9,0.234836828893051,17794783039552.0,227.944573153489
2023-02-01,2.9,0.234836828893051,17794783039552.0,227.944573153489
2023-03-01,2.9,0.234836828893051,17794783039552.0,227.944573153489
